Token                          Frequency
-----------------------------  ---------
2008                                   1
benefit                                1
redressed                              1
party                                  7
until                                  1
free                                   1
over                                   3
principal                              2
refer                                  1
solely                                 3
laws                                  10
2011                                   5
duties                                 3
something                              1
government                             7
right                                  1
substantial                            1
these                                  1
distinction                            1
defenses                               1
moving                                 2
answer                                 1
companies                              1
number                                 1
he                                     3
prosecution                            4
1                                      1
violated                               1
each                                   2
discovery                              1
knowledge                              1
superior                               3
before                                 2
affirmative                            2
made                                   1
pursuing                               1
investigates                           1
examiner                               1
instances                              2
times                                  1
current                                1
usually                                3
do                                     1
investigated                           1
warnings                               1
targets                                1
exercised                              1
may                                   17
declares                               1
injunction                             1
illegal                                1
permissible                            1
organizations                          1
a                                     52
meaning                                1
rea                                    2
antitrust                              1
compensation                           1
independent                            1
v                                      1
521                                    1
including                              3
what                                   1
statutes                               2
sequence                               1
em                                     1
successful                             1
subpoenas                              2
amendment                              2
behalf                                 1
body                                   1
versus                                 1
prudently                              1
award                                  1
aware                                  1
by                                    15
long                                   1
same                                   3
policies                               1
has                                    5
who                                    6
striking                               1
committing                             1
obligation                             1
conduct                                2
testifies                              1
affairs                                1
would                                  1
facts                                  1
description                            1
any                                    4
consequence                            1
had                                    3
key                                    2
be                                    14
claims                                 2
involves                               1
agent                                  2
mislead                                1
and                                   51
investigations                         7
refuse                                 1
often                                  1
against                                3
examiners                              5
constitutional                         2
orders                                 1
securities                             1
example                                4
make                                   1
enforcement                            2
does                                   2
justice                                1
obtained                               1
set                                    1
legitimate                             1
evidence                               6
through                                1
business                               1
indictment                             1
following                              1
generally                              8
statements                             1
stems                                  1
employee                               1
types                                  1
defendant                              7
complaint                              1
individuals                            2
law                                   14
parallel                               9
requirement                            1
tort                                   1
at                                     3
as                                    11
wronged                                1
therefore                              1
outcomes                               2
amendments                             1
advantage                              1
which                                  9
f.3d                                   1
stand                                  1
sec                                    1
there                                  3
an                                     6
suit                                   1
lawful                                 1
employment                             1
underscores                            1
lower                                  1
chapters                               1
no                                     4
rights                                 3
determine                              2
liability                             12
court                                  9
involve                                1
impose                                 3
sympathetic                            1
of                                    62
abuse                                  1
sixth                                  1
pending                                2
recently                               1
cross-examination                      1
only                                   1
on                                     7
itself                                 1
mens                                   2
numerous                               1
or                                    25
questions                              2
regarding                              1
include                                1
damages                                3
skill                                  1
committed                              1
decisions                              2
them                                   1
will                                   3
furthermore                            1
upon                                   2
different                              1
broad                                  2
assistance                             1
subject                                2
investigative                          1
most                                   1
proof                                  4
protect                                1
occurred                               2
employer/principal                     1
interprets                             1
plea                                   1
violations                             1
lawfully                               1
normally                               2
prosecutors                            3
similar                                1
files                                  1
self-incrimination                     1
simultaneous                           2
preponderance                          1
prejudice                              1
fourth                                 1
$75,000                                1
diligence                              2
