Token                          Frequency
-----------------------------  ---------
greater                                2
higher                                 5
received                               1
157                                    1
showed                                 1
time                                   2
over                                   1
levels                                 1
2011                                   1
imposition                             1
impeccable                             1
commission                             1
white-collar                           5
else                                   2
colleagues                             1
1                                      1
price                                  1
30                                     1
6                                      1
crime                                  2
5                                      1
4                                      1
low                                    1
sort                                   1
4.414                                  1
give                                   1
truck                                  1
choice                                 1
common                                 1
simple                                 1
19                                     2
18                                     2
sentence                               1
15                                     1
13                                     1
net                                    2
likelihood                             2
20                                     1
could                                  1
—                                      3
write                                  1
usually                                1
suits                                  1
lightest                               1
comparatively                          1
man                                    1
imprisonment                           2
outward                                1
judges                                 1
needs                                  1
a                                      6
bars                                   1
blameworthy                            1
fault                                  1
ones                                   1
deterrence                             1
seem                                   1
new                                    1
p                                      2
55.1                                   1
down                                   1
exceeding                              1
variable                               1
discovered                             1
ti-trust                               1
to                                     8
percent                                8
least                                  2
by                                     2
who                                    2
considering                            1
$190,000                               1
light                                  1
be                                     4
67                                     1
imprisoned                             2
whose                                  1
so                                     1
likely                                 4
white                                  1
georgia                                1
far                                    1
convicted                              1
$5,000                                 1
and                                   12
that                                   4
whereas                                1
maximum                                1
determining                            1
often                                  2
than                                   5
doing                                  1
examiners                              1
securities                             1
case                                   1
wheeler                                1
got                                    1
does                                   1
rarified                               1
illinois                               1
can                                    1
criminals                              2
texas                                  1
about                                  2
stability                              1
tried                                  1
sentences                              1
well                                   1
analysis                               1
organization                           1
defendant                              1
all                                    4
143                                    1
mail                                   1
harsher                                1
obviously                              1
at                                     1
as                                     2
severity                               1
equal                                  1
positions                              1
months                                 1
anything                               1
anyone                                 1
there                                  1
an                                     5
off                                    1
approach                               1
actual                                 1
out                                    1
person                                 1
appearance                             1
for                                    7
carried                                1
people                                 1
heritage                               1
draw                                   1
1.8                                    1
of                                    15
authors                                1
billion-dollar                         1
are                                    4
given                                  1
norm                                   1
candy                                  1
weisburd                               2
criminal                               1
prevention                             1
only                                   1
on                                     1
doctors                                1
worth                                  2
groups                                 1
anti-trust                             2
58.9                                   1
million                                1
others                                 1
or                                     3
did                                    1
approached                             1
exceeded                               1
many                                   1
lers                                   1
tax                                    1
will                                   1
records                                1
some                                   1
position                               1
drivers                                1
mundane                                1
punishment                             2
don’t                                  1
most                                   1
followed                               1
decision                               1
according                              1
remarkable                             1
seems                                  1
southern                               1
accurate                               1
words                                  1
stereotype                             1
handed                                 1
rather                                 1
embezzlement                           1
just                                   1
$1,397                                 1
violators                              2
prison                                 2
led                                    1
fixing                                 1
based                                  1
truly                                  1
but                                    3
managers                               1
shortest                               1
individual                             1
being                                  2
actually                               1
every                                  1
fraud                                  6
where                                  1
group—an                               1
$9,808                                 1
$3,500                                 1
almost                                 2
looks                                  1
were                                   3
more                                   8
his                                    1
toward                                 1
$1.4                                   1
crimes                                 3
maryland                               1
survey                                 1
credit                                 1
penalty                                2
embezz                                 1
status                                 5
fines                                  3
meant                                  1
class                                  2
offenders                              3
picture                                1
northern                               3
fined                                  4
even                                   3
eastern                                1
ever                                   1
other                                  1
have                                   2
highest                                1
one                                    1
state                                  1
complicated                            1
well-off                               1
was                                    7
while                                  1
another                                1
prestige                               1
rate                                   1
read                                   1
mean                                   1
york                                   1
offense                                1
receive                                1
fine                                   2
find                                   2
defendants                             1
statute                                1
levies                                 1
with                                   3
is                                     1
those                                  2
it                                     1
the                                   28
tended                                 1
in                                     8
manual                                 1
opportunity                            1
districts                              1
their                                  2
group                                  2

Totals:                    263       457
