Token                          Frequency
-----------------------------  ---------
methods                                1
to                                     2
expert                                 2
questionable                           1
raised                                 1
lacks                                  1
before                                 1
evidence                               1
testimony                              1
from                                   1
used                                   1
witness                                1
who                                    1
sufficient                             1
of                                     1
during                                 1
motion                                 2
trial                                  1
is                                     2
challenges                             1
or                                     2
a                                      2
exclude                                2
the                                    1
expertise                              1
either                                 1
challenge                              1
presenting                             1
an                                     2
daubert                                2
uses                                   1
this                                   1

Totals:                     32        41
