Token                          Frequency
-----------------------------  ---------
to                                     1
might                                  2
greater                                1
have                                   1
investigative                          1
threats                                1
from                                   1
insiders                               1
contacts                               1
who                                    1
of                                     1
politics                               1
are                                    1
when                                   1
specialists                            1
suspect                                1
useful                                 1
experience                             1
employee                               1
be                                     1
experts                                1
is                                     1
it                                     1
relatively                             1
such                                   1
cases                                  1
immune                                 1
or                                     2
consultant                             1
the                                    1
powerful                               1
in                                     1
reprisals                              1
employ                                 1
and                                    1
particularly                           2
than                                   1
company                                1
popular                                1
also                                   1
some                                   1
outside                                2

Totals:                     42        46
