Token                          Frequency
-----------------------------  ---------
different                              1
to                                     3
guide                                  1
using                                  1
allow                                  1
change                                 1
events                                 1
narrative                              4
everything                             1
investigator                           1
perspectives                           1
witness                                2
of                                     3
story                                  1
are                                    1
instruct                               1
complete                               1
event                                  1
reconstruct                            1
primary                                1
report                                 1
four                                   1
situation                              1
be                                     1
portion                                2
•                                      4
is                                     1
circumstances                          1
tells                                  1
recount                                1
eyewitness                             1
the                                   16
steps                                  2
in                                     3
should                                 1
and                                    1
cognitive                              2
which                                  1
interview                              2
recall                                 1
whole                                  1
there                                  1
several                                1
orders                                 1
first                                  2
phase                                  3

Totals:                     46        81
