Token                          Frequency
-----------------------------  ---------
installations                          1
centers                                1
academies                              1
departments                            1
contains                               1
yellow                                 2
has                                    1
military                               1
released                               1
washington                             1
describes                              1
staff                                  2
federal                                5
more                                   1
offices                                1
located                                1
40,000                                 1
on                                     2
laboratories                           1
semi-annually                          1
administrative                         1
members                                1
d.c                                    1
information                            2
is                                     1
it                                     3
at                                     2
agencies                               1
the                                    1
research                               1
professional                           1
and                                    5
regional                               4
than                                   1
service                                1
administrators                         1
book                                   2
directors                              1
also                                   1
outside                                1

Totals:                     40        59
