Token                          Frequency
-----------------------------  ---------
to                                     3
for                                    3
permit                                 2
court                                  2
renew                                  1
its                                    2
fraud                                  2
close                                  1
after                                  3
of                                     2
witnesses                              2
time                                   1
criminal                               1
verdict                                2
on                                     1
2011                                   1
returns                                1
motion                                 3
be                                     1
submit                                 1
rebuttal                               3
or                                     2
guilty                                 1
prosecution                            1
and                                    3
examiners                              1
reserve                                1
even                                   1
case                                   1
make                                   1
call                                   1
judgment                               1
decide                                 1
put                                    1
before                                 1
evidence                               2
made                                   1
granted                                1
decision                               1
prosecutions                           1
jury                                   3
all                                    1
law                                    1
defense                                3
may                                    4
with                                   1
a                                      3
at                                     1
rests                                  1
brings                                 1
the                                   14
in                                     1
manual                                 1
2.522                                  1
acquittal                              1
first                                  1

Totals:                     56        99
