Token                          Frequency
-----------------------------  ---------
punitive                               1
justified                              4
understand                             3
3.246                                  1
passed                                 1
3.245                                  1
3.248                                  1
3.247                                  1
3.244                                  1
chance                                 1
explained                              1
eyes                                   1
furnish                                1
although                               1
nature                                 1
event                                  1
laws                                   2
2011                                   5
year                                   1
cordial                                1
along                                  1
something                              8
place                                  1
serious                                1
wouldn’t                               2
these                                  1
asked                                  1
wi                                     1
notion                                 1
how                                    2
answer                                 6
companies                              1
he                                     1
dishonest—will                         1
dn’t                                   1
lot                                    2
lines                                  1
own                                    1
examples                               1
explain                                3
cheap                                  1
elaborating                            1
try                                    3
we                                     3
go                                     3
typically                              3
knowledge                              2
acts                                   1
give                                   1
before                                 1
justify                                2
they’re                                2
examiner                               1
disappointing                          1
witness                                1
designed                               1
concerned                              4
di                                     2
could                                  1
guidelines                             1
times                                  1
usually                                1
reply                                  1
assess                                 1
aren’t                                 1
mention                                1
tell                                   1
do                                     7
sensitive                              1
g                                      1
a                                     21
jail                                   1
taking                                 2
works                                  1
up                                     1
i                                      8
seek                                   1
yes                                    5
familiar                               1
talking                                3
new                                    1
pattern                                1
what                                   4
guess                                  1
nothing                                1
having                                 1
newspapers                             2
overly                                 1
es                                     1
to                                    34
congress                               1
unconcerned                            1
provide                                1
basis                                  1
both                                   2
least                                  3
inflexible                             1
good                                   1
by                                     5
doesn’t                                1
has                                    6
who                                    5
friends                                1
would                                  4
deal                                   1
any                                    1
taken                                  1
be                                     3
committin                              1
think                                  4
however                                3
get                                    3
so                                     2
explanation                           13
likely                                13
cost                                   1
much                                   2
and                                   18
that                                  11
particularly                           1
better                                 1
than                                   2
against                                3
doing                                  4
examiners                              5
example                               12
got                                    1
named                                  1
does                                   2
attempt                                2
it—justified                           1
respondents                            1
saying                                 3
acknowledge                            1
can                                    2
criminals                              1
department                             2
outwardly                              1
abus                                   1
about                                  7
through                                1
surly                                  1
hand                                   2
throw                                  1
forthcoming                            1
following                              2
people—honest                          1
generally                              1
name                                   1
questioning                            1
pay                                    1
untruthful                             1
question                              10
employee                               4
all                                    2
individuals                            1
law                                    2
feel                                   2
houses                                 1
haven’t                                1
sincere                                1
nest                                   1
at                                     5
colleague                              1
as                                     2
you                                   16
methodology                            1
therefore                              1
expected                               1
anything                               1
advantage                              1
which                                  1
effect                                 1
anyone                                 1
am                                     1
take                                   1
there                                  4
an                                     3
cooperative                            1
assessment                             2
bind                                   2
why                                    4
out                                    1
they                                  11
jobs                                   1
person                                18
manager                                1
for                                    2
reason                                 3
no                                     8
accept                                 1
concern                                1
stealing                               2
people                                10
course                                 1
of                                    21
abuse                                  3
are                                    6
initial                                1
recently                               1
report                                 1
on                                     3
culpable                               2
everyone                               1
fully                                  1
worth                                  1
respondent                             5
thereafter                             1
million                                2
maybe                                  1
sentencing                             1
or                                     5
done                                   2
again                                  1
did                                    2
questions                              6
like                                   4
wrongdoers                             1
many                                   1
not                                    8
displayed                              1
impatient                              1
anyhow                                 1
them                                   4
will                                  14
say                                    9
measures                               1
some                                   3
position                               1
series                                 1
might                                  6
don’t                                  4
pressed                                1
won’t                                  1
miscreant                              1
thought                                4
most                                  10
names—albeit                           1
trying                                 2
wanted                                 1
kind                                   1
typical                                1
believed                               1
clean                                  1
engage                                 1
hypothetical                           1
money                                  1
probably                               1
me                                     3
mind                                   1
want                                   2
millions                               1
similar                                1
frequently                             1
just                                   2
steal                                  1
friendly                               1
truthful                               1
should                                 7
illustrate                             1
interview                              5
wrongdoer                              1
polite                                 1
but                                    1
defeated                               1
last                                   1
save                                   1
individual                             4
misdeeds                               1
integrity                              1
misdeed                                1
reluctantly                            1
him                                    1
justification                          3
fraud                                 12
honest                                12
attitudes                              1
though                                 1
were                                   3
logically                              1
more                                  12
relaxed                                1
family                                 1
someone                                5
when                                   2
proceed                                1
investigation                          5
concerning                             1
loyal                                  1
such                                   1
premise                                1
majority                               1
fines                                  1
here                                   2
property                               1
sense                                  1
wants                                  1
thout                                  1
corporate                              1
company                               14
this                                  10
levy                                   1
management                             1
senior                                 1
ever                                   2
treat                                  1
calm                                   1
perpetrators                           1
reject                                 1
other                                  3
$200                                   2
have                                   4
issue                                  1
theory                                 5
defensive                              1
from                                   3
purpose                                1
i’m                                    1
believe                                4
ho                                     1
dishonest                              9
was                                    2
while                                  1
because                                4
another                                1
yourself—even                          1
details                                1
if                                     9
shonest                                1
suspect                                1
read                                   2
mean                                   1
find                                   1
less                                   1
answering                              1
is                                    22
application                            5
with                                   4
it                                     8
can’t                                  1
tense                                  1
your                                   3
gets                                   1
agreement                              4
problem                                1
the                                   66
know                                   5
in                                    17
around                                 2
manual                                 5
felt                                   1
interviewer                           15
instead                                1
book                                   1
wrong                                  4
suspected                              2
assume                                 1
their                                  4
found                                  1

Totals:                    359      1063
