Token                          Frequency
-----------------------------  ---------
opposing                               1
2006                                   2
for                                    3
court                                  1
party                                  1
whether                                1
formats                                1
of                                     7
are                                    3
principal                              1
reform                                 1
admission                              1
refer                                  1
adopt                                  1
2011                                   1
opportunities                          1
limit                                  1
information                            2
once                                   1
how                                    1
or                                     5
under                                  1
regarding                              1
include                                1
many                                   1
not                                    1
system                                 2
will                                   1
pre-trial                              1
privileged                             1
years                                  1
discovery                              9
review                                 1
might                                  1
examination                            1
frcp                                   2
complex                                1
advocated                              1
give                                   1
courts                                 1
subject                                1
constantly                             1
data                                   1
states                                 1
expensive                              1
document                               1
streamline                             1
prediscovery                           1
written                                1
civil                                  4
trial                                  1
procedure                              1
similar                                1
look                                   1
extremely                              1
may                                    1
documents                              3
admissible                             1
a                                      3
lawyers                                1
traditional                            1
stored                                 1
should                                 1
taking                                 1
electronic                             5
up                                     1
process                                2
amended                                1
either                                 1
introduced                             1
electronically                         1
actions                                1
produce                                1
to                                    16
apply                                  1
hurdles                                1
physical                               1
but                                    1
overcome                               1
compilations                           1
lead                                   1
difficulty                             1
inspection                             1
used                                   1
fraud                                  2
requests                               2
were                                   1
adopted                                2
unwilling                              1
whereby                                1
component                              1
2.603                                  1
parties                                2
request                                2
any                                    2
action                                 2
time-consuming                         1
litigation                             1
seldom                                 1
required                               1
had                                    1
be                                     2
however                                1
such                                   1
dispute                                1
means                                  1
learn                                  2
property                               1
replaced                               1
discoverable                           1
and                                    5
whereas                                1
that                                   2
formal                                 1
particularly                           1
oral                                   1
determining                            1
often                                  1
several                                1
examiners                              1
due                                    1
case                                   3
this                                   1
large                                  1
collect                                1
legal                                  1
justice                                1
acknowledge                            1
can                                    1
measure                                1
have                                   2
paper                                  1
evidence                               5
about                                  1
weaknesses                             1
conferences                            1
stage                                  2
because                                1
opponent                               1
federal                                3
details                                1
complete                               1
if                                     1
relevant                               1
law                                    1
with                                   2
is                                     1
disclosures                            1
matter                                 2
enters                                 1
depositions                            1
esi                                    1
as                                     3
the                                   20
refers                                 1
in                                     9
rules                                  4
begin                                  1
interrogatories                        1
manual                                 1
amendments                             1
term                                   2
mental                                 1
take                                   1
an                                     1
proposals                              1
coupled                                1
necessary                              1
their                                  2
changes                                1
growth                                 1

Totals:                    171       284
