Token                          Frequency
-----------------------------  ---------
to                                     1
automated                              1
other                                  1
have                                   1
department                             2
made                                   1
dss                                    2
by                                     2
security                               2
been                                   1
dicators                               1
of                                     4
normally                               1
federal                                1
personnel                              1
investigation                          1
limits                                 1
defense                                5
overseen                               1
is                                     3
index                                  3
agencies                               1
the                                    7
access                                 1
clearance                              2
regarding                              1
adju                                   1
dcii                                   3
and                                    4
investigations                         2
that                                   2
decisions                              1
an                                     1
service                                1
dod                                    3
part                                   1

Totals:                     36        67
