Token                          Frequency
-----------------------------  ---------
to                                     4
con                                    1
they                                   3
for                                    2
drop                                   1
show                                   1
good                                   1
used                                   1
has                                    1
wallet                                 2
third-party                            1
who                                    1
course                                 1
amount                                 1
of                                     6
time                                   2
over                                   1
expires                                1
are                                    1
when                                   1
on                                     1
her                                    1
bank                                   1
place                                  1
pigeon                                 1
turn                                   1
victim                                 1
or                                     2
likely                                 1
designated                             1
mark                                   1
convince                               1
and                                    2
not                                    1
middle-aged                            1
that                                   3
often                                  1
will                                   2
split                                  1
each                                   1
lawyer                                 2
this                                   1
newspaper                              1
lost                                   1
have                                   1
sum                                    1
savings                                1
from                                   1
was                                    1
another                                1
vanished                               1
pretending                             1
full                                   1
if                                     1
withdraw                               1
money                                  5
men                                    1
find                                   2
is                                     2
it                                     2
faith                                  1
a                                      7
as                                     1
divide                                 1
the                                    8
in                                     1
safekeeping                            1
women                                  1
should                                 2
an                                     1
ad                                     1
account                                1
claimed                                1
scam                                   1
certain                                1
within                                 1
part                                   1
elderly                                1
their                                  2
discovered                             1
agree                                  1

Totals:                     81       122
