Token                          Frequency
-----------------------------  ---------
transactions                           1
•                                      5
bonds                                  1
by                                     1
mortgages                              1
fraud                                  1
manual                                 1
loans                                  1
purchased                              1
tracing                                1
liabilities                            1
assets                                 1
financing                              1
3.804                                  1
illicit                                1
payables                               1
examiners                              1
2011                                   1
investigation                          1

Totals:                     19        23
