Token                          Frequency
-----------------------------  ---------
to                                     1
total                                  1
transaction                            1
for                                    2
calculate                              2
etc                                    1
liability                              1
by                                     2
flow                                   1
fraud                                  1
specialized                            1
tools                                  1
3.612                                  1
any                                    2
2011                                   1
investigation                          1
custom                                 1
financial                              1
reports                                4
asset                                  1
select                                 1
compare                                1
format                                 1
ratios                                 1
prepare                                1
low-high                               1
create                                 2
comparison                             2
and                                    4
ratio                                  1
cash                                   1
examiners                              1
reporting                              1
queries                                1
profit/loss                            1
budget                                 1
specific                               2
department                             1
legitimate                             1
data                                   1
through                                1
analysis                               3
journal                                1
division                               1
high-low                               1
order                                  1
entries                                1
summaries                              1
activity                               1
between                                1
major                                  1
•                                      9
accounts                               2
speed                                  1
percentage                             1
in                                     2
reconciliation                         1
general                                1
manual                                 1
analyze                                1
account                                4
actual                                 1
confirm                                1
ledger                                 2

Totals:                     64        93
