Token                          Frequency
-----------------------------  ---------
to                                     8
person                                 1
knowing                                1
knew                                   2
must                                   1
military                               1
amount                                 1
u.s.c                                  1
of                                     4
more                                   1
287                                    2
any                                    6
criminal                               1
fictitious                             5
false                                  6
government                             1
presented                              1
be                                     2
imprisoned                             1
claims                                 2
such                                   2
so                                     1
or                                    17
did                                    1
he                                     1
§                                      1
presents                               1
and                                    1
shall                                  1
not                                    1
violate                                1
that                                   2
present                                1
thereof                                2
than                                   1
against                                2
doing                                  1
years                                  1
referred                               1
make                                   1
this                                   3
upon                                   1
specific                               1
subject                                1
department                             4
made                                   1
18                                     1
states                                 4
fraudulent                             5
was                                    3
naval                                  1
title                                  1
officer                                1
civil                                  1
defendant                              1
fine                                   1
frequently                             1
law                                    1
statute                                2
with                                   1
•                                      3
united                                 4
five                                   1
it                                     1
illegal                                1
violation                              1
makes                                  2
a                                      3
establish                              2
as                                     1
agency                                 3
provides                               1
the                                   11
intent                                 1
in                                     3
section                                1
what                                   1
whoever                                1
service                                1
provided                               1
wrong                                  1
claim                                  5
act                                    1

Totals:                     83       173
