Token                          Frequency
-----------------------------  ---------
reliable                               2
occupied                               1
using                                  1
said                                   2
eyewitnesses                           1
freedom                                1
profession                             1
developed                              4
particular                             1
story                                  1
time                                   7
compared                               1
memorize                               1
event                                 20
2011                                   5
objects                                1
these                                  2
asked                                  1
else                                   2
hypnosis                               2
essential                              1
notion                                 1
once                                   2
...                                    1
possibly                               1
shown                                  1
number                                 1
he                                     5
bit                                    1
scenario                               1
letters                                1
excellent                              1
extensive                              2
trouble                                1
ronald                                 1
times                                  1
could                                  1
consider                               1
emphasis                               1
write                                  1
conversation                           2
do                                     1
left                                   1
dr                                     3
look                                   2
debatable                              1
may                                    7
elicit                                 1
a                                     25
wearing                                1
gain                                   1
including                              1
r                                      1
what                                   6
p                                      1
angeles                                1
proves                                 1
3.301                                  1
physical                               3
proven                                 1
change                                 2
took                                   1
spoken                                 3
by                                     3
long                                   1
same                                   1
has                                    5
close                                  1
who                                    1
facts                                  1
recollection                           1
jar                                    1
any                                    5
perspective                            4
paying                                 1
had                                    2
key                                    1
be                                    13
constructs                             1
get                                    1
likely                                 2
far                                    1
learn                                  1
much                                   1
and                                   29
involved                               1
speech                                 4
particularly                           1
items                                  1
often                                  7
names                                  4
linking                                1
examiners                              5
merits                                 1
orders                                 2
day                                    1
odd                                    1
phase                                  8
make                                   1
large                                  1
thing                                  1
justice                                1
remember                               2
clothing                               1
dealing                                1
through                                1
completely                             2
response                               1
possible                               2
sequential                             1
name                                   5
types                                  1
law                                    2
five                                   2
elicited                               1
at                                     5
as                                     5
memory                                 1
therefore                              1
portions                               1
entire                                 1
which                                  4
emotional                              1
helping                                1
anyone                                 3
an                                    11
there                                  1
approach                               2
manner                                 1
categories                             1
thoroughly                             1
forget                                 1
they                                   4
appearance                             2
improves                               1
no                                     1
determine                              2
court                                  1
of                                    43
errors                                 1
recently                               1
report                                 2
on                                     6
occurrence                             1
says                                   1
constructing                           1
final                                  1
numerous                               1
or                                    15
done                                   1
questions                              1
