Token                          Frequency
-----------------------------  ---------
they                                   1
via                                    1
for                                    1
spy                                    4
e-mail                                 2
of                                     3
cover                                  1
are                                    2
communicate                            1
spies                                  1
parks                                  1
she                                    1
buildings                              1
on                                     2
only                                   1
her                                    1
place                                  1
these                                  1
transfer                               1
or                                     4
board                                  1
not                                    1
system                                 1
vending                                1
will                                   1
addresses                              1
newspaper                              1
abandoned                              1
cutouts                                1
computer                               1
typically                              1
mundane                                1
communications                         1
untraceable                            1
secure                                 2
employee-spy                           1
imagination                            1
contact                                2
leave                                  2
locations                              1
graffiti                               1
usually                                1
left                                   2
note                                   1
similar                                1
site                                   2
direct                                 2
may                                    1
let                                    1
documents                              2
a                                      7
should                                 1
machines                               1
compensation                           1
item                                   1
public                                 1
described                              1
to                                     5
innocent                               1
drop                                   1
same                                   1
used                                   2
been                                   1
has                                    1
must                                   1
sent                                   1
his                                    1
when                                   2
tapes                                  1
accessibility                          1
be                                     1
control                                5
such                                   1
behind                                 1
mark                                   1
signals                                2
and                                    5
chalk                                  1
that                                   2
employs                                1
bulletin                               1
known                                  1
make                                   2
media                                  1
wall                                   1
deliveries                             1
other                                  1
can                                    1
one                                    1
security                               1
requirements                           1
controls                               1
above                                  1
employee                               1
major                                  1
between                                1
film                                   1
sites                                  1
those                                  1
is                                     3
with                                   1
it                                     1
at                                     3
as                                     2
the                                   12
know                                   1
in                                     3
innocuous                              1
rules                                  1
prearranged                            1
intermediaries                         1
address                                1
an                                     4
instead                                1
drops                                  1
ad                                     1
their                                  1

Totals:                    117       179
