Token                          Frequency
-----------------------------  ---------
to                                     1
don                                    1
basis                                  1
for                                    2
criminality                            1
took                                   1
suther                                 1
studies                                1
people                                 1
been                                   1
who                                    1
of                                     2
his                                    4
would                                  1
on                                     3
focus                                  1
working                                1
had                                    1
serve                                  1
embezzlers                             1
200                                    1
concentrated                           1
he                                     1
embezzling                             1
criminology                            1
ph.d                                   1
much                                   1
decided                                1
funds                                  1
dissertation                           1
own                                    1
different                              1
indiana                                1
sutherland                             1
direction                              1
one                                    1
about                                  1
land                                   1
while                                  1
was                                    1
during                                 1
cressey                                4
students                               1
university                             1
ald                                    1
upper-world                            1
1919–1987                              1
1940s                                  1
a                                      2
incarcerated                           1
at                                     1
as                                     1
the                                    1
research                               2
in                                     2
donald                                 1
r                                      2
brightest                              1
interviewed                            1

Totals:                     59        73
