Token                          Frequency
-----------------------------  ---------
eabouts                                1
person                                 4
no                                     1
chance                                 1
house                                  4
whether                                1
went                                   2
missing                                2
story                                  1
of                                     4
over                                   1
are                                    1
event                                  1
on                                     2
how                                    1
shattered                              1
or                                     1
harmed                                 1
again                                  1
he                                     1
then                                   2
will                                   2
saw                                    2
incident                               1
we                                     4
events                                 1
subject                                1
moment                                 1
kidnapping                             1
improvising                            1
verbs                                  2
rather                                 1
left                                   2
7:00                                   2
cases                                  1
a                                      5
return                                 1
smith                                  1
movie                                  3
my                                     2
should                                 2
i                                      2
up                                     1
improvised                             1
deceptive                              1
returned                               1
to                                     8
but                                    1
precisely                              1
change                                 1
pull                                   1
lead                                   1
good                                   1
by                                     1
used                                   2
has                                    2
been                                   2
after                                  1
wher                                   1
longer                                 1
light                                  1
concerning                             1
be                                     2
textbook                               1
however                                1
such                                   1
and                                    5
statement                              1
dinner                                 2
that                                   2
pieces                                 1
often                                  1
continually                            1
case                                   1
example                                3
recalling                              2
can                                    1
recalled                               1
driveway                               1
from                                   1
analysis                               1
was                                    1
because                                1
another                                1
possible                               1
verb                                   4
if                                     1
glass                                  1
confession                             1
puzzle                                 1
is                                     5
it                                     1
crucial                                1
important                              1
recount                                1
tense                                  6
at                                     4
as                                     2
susan                                  1
refers                                 1
the                                   24
past                                   3
in                                     2
shed                                   1
which                                  1
see                                    1
wife                                   2
there                                  1
usage                                  1
interviewed                            1
interviewee                            2
also                                   2
very                                   1

Totals:                    113       208
