Token                          Frequency
-----------------------------  ---------
segregation                            1
they                                   1
manager                                1
for                                    5
maintain                               1
received                               3
of                                    10
refunded                               1
are                                    3
communicate                            1
performing                             1
prevention                             1
on                                     1
i.e                                    1
quantity                               1
unannounced                            1
duties                                 2
preparing                              1
these                                  1
or                                     2
not                                    2
supervisor                             1
them                                   1
codes                                  1
counts                                 1
small                                  1
some                                   1
review                                 3
theft                                  1
made                                   1
secure                                 1
adhere                                 1
paid                                   1
disbursement                           1
agreeing                               1
money                                  1
worker                                 1
ensure                                 1
frequently                             1
kept                                   1
•                                     11
responsible                            2
schemes                                1
cases                                  1
payment                                1
documents                              1
a                                      3
access                                 2
should                                 2
supervised                             1
register                               9
presence                               1
sequence                               1
documentation                          1
account                                1
agree                                  1
banks                                  1
closely                                1
to                                     7
transactions                           1
supervisors                            1
count                                  1
sometimes                              1
revealed                               1
by                                     1
propriety                              1
must                                   3
been                                   1
who                                    3
amount                                 1
personnel                              1
analyzed                               1
tapes                                  1
credit                                 1
key                                    1
be                                     5
appropriate                            1
and                                   10
properly                               1
that                                   2
approvals                              1
near                                   1
company                                1
than                                   1
responsibilities                       1
cash                                   6
policy                                 1
refunds                                2
does                                   1
other                                  1
credited                               1
have                                   4
thefts                                 1
well                                   1
from                                   1
complaints                             1
completeness                           1
staff                                  1
area                                   1
complete                               1
voided                                 1
deterrent                              1
employee                               1
multiple                               1
monitored                              1
detect                                 1
completing                             1
is                                     2
with                                   1
it                                     1
delivered                              1
important                              2
as                                     4
tasks                                  1
the                                   12
inquiries                              1
legitimacy                             1
customers                              1
in                                     2
informed                               1
sheets                                 1
supporting                             1
an                                     3
numerical                              1
timely                                 1
manner                                 1
totals                                 1
their                                  2
also                                   1
employees                              2

Totals:                    130       229
