Token                          Frequency
-----------------------------  ---------
birth                                  6
provide                                1
midwife                                1
where                                  1
fraud                                  1
sources                                1
city                                   1
of                                     9
level                                  1
are                                    1
2011                                   1
investigation                          1
place                                  1
bureau                                 2
be                                     1
ages                                   1
occupations                            1
information                            2
vital                                  2
or                                     1
number                                 1
places                                 1
attending                              1
and                                    3
mother                                 1
county                                 1
names                                  2
examiners                              1
races                                  1
addresses                              1
some                                   1
3.427                                  1
might                                  1
sex                                    1
parents                                1
other                                  1
can                                    1
state                                  1
states                                 1
excellent                              1
date                                   1
statistics                             2
child                                  1
assistants                             1
generally                              1
and/or                                 1
name                                   2
maiden                                 1
certificates                           3
phy                                    1
is                                     1
sician                                 1
a                                      2
at                                     1
the                                    6
siblings                               1
in                                     1
manual                                 1
source                                 1
an                                     1
found                                  1
filed                                  1

Totals:                     62        91
