Token                          Frequency
-----------------------------  ---------
faint                                  2
they                                   1
writings                               4
surface                                4
placing                                1
bright                                 1
technical                              1
of                                     7
overhead                               1
permanently                            2
apparatus                              1
on                                     2
only                                   1
electrostatic                          1
deep                                   1
right                                  1
move                                   1
form                                   1
or                                     3
prevent                                1
small-beam                             1
not                                    1
pencil                                 1
record                                 1
flashlight                             1
them                                   1
will                                   5
low                                    1
some                                   1
small                                  1
instruments                            1
expert                                 1
might                                  1
use                                    1
techniques                             1
across                                 1
oblique-lighting                       1
document                               4
prevented                              1
sheet                                  1
note                                   1
sensitive                              1
extremely                              1
experts                                1
a                                      6
esda                                   1
indented                               4
ones                                   1
cannot                                 1
taking                                 1
angle                                  1
lighting                               2
method                                 1
beam                                   2
to                                     6
but                                    1
reveal                                 2
by                                     4
show                                   1
since                                  1
angles                                 1
developing                             2
light                                  3
be                                     4
examinations                           2
text                                   1
such                                   1
flat                                   1
subdued                                1
visualized                             2
and                                    6
that                                   1
detection                              1
oblique                                1
defacing                               1
several                                1
this                                   2
scratching                             1
indentations                           3
attempt                                1
other                                  1
can                                    1
paper                                  2
shining                                1
from                                   2
area                                   1
develop                                1
types                                  1
high-intensity                         1
photographic                           1
detect                                 1
parallel                               1
with                                   2
it                                     2
at                                     2
as                                     2
shading                                1
the                                   15
in                                     2
shadows                                2
around                                 1
positions                              1
never                                  1
an                                     1
changing                               1
lamp                                   1
necessary                              1
special                                1
also                                   1

Totals:                    109       190
