Token                          Frequency
-----------------------------  ---------
to                                     2
might                                  1
walking                                1
have                                   1
movies                                 1
by                                     1
security                               1
where                                  1
workers                                1
villain                                1
personnel                              1
scenes                                 1
someone                                1
worker                                 1
confidential                           1
all                                    1
be                                     1
sensitive                              1
office                                 1
work                                   1
information                            2
building                               1
hero                                   1
monitor                                1
or                                     3
maintenance                            3
a                                      2
done                                   1
into                                   1
as                                     1
the                                    1
access                                 1
seen                                   1
posing                                 1
should                                 1
in                                     3
which                                  1
designate                              1
there                                  1
gains                                  1
areas                                  1
management                             1
we                                     1

Totals:                     43        52
