Token                          Frequency
-----------------------------  ---------
maintain                               1
party                                  1
occurs                                 1
pleadings                              1
although                               1
over                                   1
nature                                 1
search                                 1
levels                                 5
2011                                   1
year                                   1
these                                  1
ssible                                 1
scanning                               1
papers                                 1
number                                 2
available                              2
conditions                             1
system                                 1
bankruptcy                             1
wealth                                 1
each                                   3
review                                 1
typically                              1
jurisdictions                          2
acce                                   1
data                                   1
examiner                               1
lawsuit                                1
personal                               1
usually                                1
civil                                  4
suits                                  3
depending                              1
do                                     1
juvenile                               1
trial                                  1
direct                                 1
•                                     11
may                                    1
reverse                                1
voluntarily                            1
plaintiff                              1
a                                      8
up                                     1
history                                2
either                                 1
public                                 3
actions                                3
to                                    10
provide                                4
conviction                             1
by                                     2
must                                   3
deal                                   1
any                                    1
clerks                                 1
be                                     7
fields                                 1
financial                              1
index                                  1
however                                1
indexes                                2
listings                               1
vary                                   1
and                                   11
that                                   1
involved                               1
names                                  1
against                                2
examiners                              1
active                                 1
case                                   4
example                                1
does                                   1
microfiche                             1
can                                    3
set                                    1
through                                2
business                               1
tracing                                1
generally                              2
uncovering                             1
name                                   2
types                                  2
outstanding                            1
defendant                              1
all                                    1
complaint                              1
individuals                            1
at                                     2
assigned                               1
as                                     4
subpoena                               1
great                                  2
an                                     1
there                                  1
suit                                   1
actual                                 1
claim                                  1
supreme                                1
for                                    3
determine                              1
court                                 12
people                                 1
open                                   1
of                                    16
are                                    7
given                                  1
file                                   1
pending                                1
criminal                               4
on                                     4
3.415                                  1
information                            6
citation                               1
or                                     9
identify                               1
computerized                           1
regarding                              1
researcher                             2
many                                   1
not                                    3
record                                 1
funds                                  1
county                                 4
will                                   3
divided                                1
records                                6
courthouse                             1
some                                   1
different                              4
might                                  2
probate                                1
courts                                 7
subject                                7
most                                   1
normally                               1
researching                            1
closed                                 2
identifying                            2
files                                  2
readily                                1
cases                                  2
access                                 3
within                                 1
based                                  1
marital                                1
filed                                  2
single                                 3
individual                             3
last                                   1
location                               1
jurisdiction                           4
where                                  1
fraud                                  1
type                                   1
sources                                2
family                                 1
parties                                1
action                                 1
three                                  1
litigation                             3
investigation                          1
returns                                1
status                                 1
majority                               1
clerk                                  1
company                                1
issues                                 1
contain                                1
encompass                              1
known                                  2
this                                   1
other                                  1
have                                   1
one                                    1
lawsuits                               1
state                                  1
insight                                1
invaluable                             1
resides                                1
judicial                               1
order                                  1
officer                                1
extent                                 1
full                                   1
able                                   2
appellate                              1
various                                1
judgments                              1
office                                 1
is                                     2
into                                   2
the                                   31
addition                               1
in                                    10
manual                                 1
address                                1
local                                  1
their                                  1
searched                               1
assisting                              1
found                                  1

Totals:                    204       429
