Token                          Frequency
-----------------------------  ---------
using                                  1
attended                               1
benefit                                2
competitors                            3
particular                             1
awareness                              1
until                                  1
over                                   2
time                                   2
laws                                   2
began                                  1
2011                                   2
something                              1
instant                                1
right                                  1
these                                  4
once                                   1
companies                              2
image                                  1
he                                     3
gm                                     3
go                                     2
knowledge                              1
rival                                  1
before                                 1
made                                   1
excellent                              1
instances                              1
advised                                1
leave                                  2
could                                  2
usually                                2
do                                     3
left                                   1
may                                    4
scholars                               1
needs                                  1
a                                     31
taking                                 2
sit                                    1
new                                    1
what                                  12
statutes                               1
notes                                  1
public                                 1
methods                                1
transactions                           2
noncompetition                        10
communicating                          1
aware                                  1
by                                     5
same                                   1
has                                    2
policies                               1
who                                    3
obligation                             1
conduct                                1
software                               1
would                                  3
future                                 1
any                                    4
stating                                1
overall                                1
had                                    1
be                                    18
financial                              2
unenforceable                          3
begins                                 1
learn                                  1
belongs                                2
and                                   26
sign                                   3
executive                              1
downsizing                             1
secrets                                4
often                                  3
against                                2
examiners                              2
disclosed                              2
meetings                               1
make                                   2
eliminated                             1
mobile                                 1
does                                   2
employer                               1
today                                  1
former                                 1
business                               3
accused                                2
organization                           1
well-publicized                        1
generally                              1
employee                              14
all                                    1
individuals                            1
law                                    1
updates                                1
depend                                 1
at                                     2
as                                     5
informed                               1
advantage                              3
great                                  1
take                                   2
anyone                                 1
there                                  3
an                                    11
meeting                                1
off                                    1
laying                                 1
they                                   9
employment                             5
no                                     2
determine                              1
otherwise                              1
door                                   1
stealing                               1
shortly                                1
of                                    30
help                                   2
retirement                             1
given                                  1
among                                  1
on                                     5
occurrence                             1
only                                   1
her                                    1
educated                               1
worth                                  1
limit                                  1
tying                                  1
identify                               1
or                                     6
include                                1
earlier                                1
them                                   1
experienced                            1
will                                   2
different                              2
development                            1
most                                   2
express                                1
protect                                2
clear                                  1
counsel                                1
crowded                                1
kept                                   1
similar                                1
held                                   1
defining                               1
stay                                   1
dollars                                1
foster                                 1
denied                                 1
abide                                  1
product                                1
interview                              3
concluded                              1
fishing                                1
force                                  1
within                                 1
manufacturing                          1
him                                    1
where                                  1
fraud                                  2
genuinely                              1
volkswagen                             1
potentially                            1
more                                   1
his                                    1
gather                                 1
when                                   3
value                                  2
developing                             1
such                                   5
uphold                                 1
this                                   2
lost                                   1
loss                                   2
from                                   1
protecting                             1
includes                               1
war                                    1
was                                    3
real                                   1
if                                     6
deciding                               1
seemed                                 1
purchasing                             1
attendees                              1
is                                    23
those                                  1
it                                     8
gives                                  1
agreement                              9
customers                              1
in                                    12
know                                   1
spend                                  1
departing                              1
away                                   1
senior-level                           1
competitive                            3
things                                 1
also                                   2
professionals                          1
limited                                1
understand                             2
lure                                   1
its                                    6
although                               1
serious                                1
firings                                1
prove                                  1
defined                                1
how                                    1
under                                  2
discussing                             1
pricing                                1
own                                    1
examples                               1
theref                                 1
ways                                   1
theft                                  3
sort                                   1
jurisdictions                          3
choice                                 1
data                                   1
use                                    4
difficult                              1
didn’t                                 1
easy                                   1
written                                2
worked                                 2
agreements                            12
best                                   1
notice                                 2
hard                                   1
procedure                              1
ability                                1
extremely                              2
consulting                             1
later                                  1
cannot                                 2
up                                     2
field                                  1
familiar                               1
unaware                                1
competitor                             3
part                                   1
agree                                  1
keep                                   1
to                                    33
provide                                1
pushing                                1
interviews                             1
requiring                              1
must                                   4
after                                  3
whereby                                1
lunch                                  1
instance                               1
charges                                1
however                                4
so                                     2
association                            1
period                                 1
willing                                1
that                                  24
efforts                                1
continually                            1
constitutes                            2
several                                1
case                                   1
legal                                  4
valid                                  1
walking                                1
can                                    6
trade                                 12
cutbacks                               1
about                                  3
leaving                                1
competing                              1
pursue                                 1
agrees                                 1
attention                              1
confidential                           9
top                                    1
consent                                2
provides                               1
soon                                   1
general                                1
variety                                1
learned                                1
provided                               1
certain                                2
executives                             2
specifically                           1
out                                    1
employees                             17
competition                            1
person                                 1
for                                    9
test                                   1
everything                             2
corporation                            1
are                                   10
margin                                 1
loyalty                                1
yourself                               1
industry                               2
information                           22
preventing                             3
problems                               2
others                                 2
form                                   1
disclose                               2
again                                  2
prevent                                1
without                                2
create                                 1
exit                                   4
not                                   15
many                                   1
happened                               1
start                                  2
say                                    1
reprimanded                            1
years                                  1
ask                                    1
some                                   3
suddenly                               1
courts                                 2
operates                               1
mentioned                              1
ore                                    1
rarely                                 1
effective                              1
attitude                               1
paid                                   1
1.888                                  1
1.887                                  1
millions                               1
covered                                1
just                                   1
entertained                            1
edge                                   2
cases                                  2
signed                                 2
establish                              1
speak                                  1
should                                 7
process                                1
proprietary                            8
clearly                                1
outsiders                              1
but                                    5
afterwards                             1
subjects                               1
little                                 3
show                                   1
jurisdiction                           1
though                                 1
tools                                  1
power                                  1
sure                                   1
work                                   4
intellectual                           2
property                               2
definitions                            1
knows                                  1
stories                                1
company                               18
even                                   2
policy                                 1
known                                  1
nondisclosure                          5
decide                                 1
other                                  1
have                                   5
specific                               1
one                                    5
restaurant                             1
invaluable                             1
solution                               1
because                                2
another                                1
share                                  1
protected                              1
during                                 2
making                                 1
with                                   6
definition                             1
strategy                               1
the                                   60
addition                               2
begin                                  1
manual                                 3
motors                                 1
term                                   1
secret                                 8
their                                  4
consulted                              1
first                                  1
formula                                1

Totals:                    405      1063
