Token                          Frequency
-----------------------------  ---------
attempt                                1
to                                     3
proves                                 1
remember                               1
person                                 1
but                                    1
other                                  1
for                                    1
one                                    1
by                                     1
spoken                                 3
through                                1
him                                    1
witness                                2
another                                1
of                                     2
time                                   1
during                                 2
times                                  1
if                                     1
event                                  3
any                                    2
name                                   2
suspect                                2
too                                    2
be                                     1
traumatic                              1
going                                  1
letter                                 2
or                                     3
a                                      3
at                                     1
the                                    7
cannot                                 1
many                                   1
recall                                 2
often                                  1
names                                  3
an                                     1
will                                   1
alphabet                               1
ask                                    1
first                                  1
quickly                                1
happens                                1

Totals:                     45        72
