Token                          Frequency
-----------------------------  ---------
to                                     1
apply                                  1
that                                   1
federal                                1
are                                    1
statutes                               1
there                                  1
money                                  2
several                                1
laundering                             2

Totals:                     10        12
