Token                          Frequency
-----------------------------  ---------
william                                1
they                                   1
for                                    1
higher                                 1
tend                                   1
extensions                             2
conceal                                1
of                                     3
rewrite                                2
hasten                                 1
simultaneously                         1
are                                    4
interest                               1
2011                                   1
on                                     1
1.912                                  1
made-as-instructed                     1
support                                1
related-party                          1
or                                     6
attract                                1
loan                                  15
not                                    1
fee                                    1
underwritten                           1
project                                1
now                                    1
thornhill                              1
lender                                 1
review                                 1
might                                  4
typically                              1
simple                                 1
accordingly                            1
made                                   3
indicate                               3
according                              1
words                                  1
times                                  1
write                                  1
rather                                 1
internal                               1
may                                    1
debt                                   1
a                                     11
consultant                             1
cannot                                 1
extension                              1
loans                                  2
field                                  1
replace                                1
new                                    1
red                                    1
t                                      1
fact                                   1
method                                 1
cfe                                    1
to                                     7
transactions                           1
replacement                            2
old                                    1
basis                                  1
transaction                            1
being                                  3
by                                     1
aware                                  1
used                                   2
fraud                                  4
credit                                 1
be                                     1
financial                              3
however                                1
nonperforming                          1
sale                                   1
and                                    4
properly                               1
that                                   4
flag                                   1
than                                   1
continually                            1
examiners                              1
several                                1
this                                   1
administration                         1
obtained                               1
perpetrators                           1
other                                  2
increased                              1
existing                               1
was                                    2
because                                1
real                                   1
facility                               1
if                                     1
increases                              4
pay                                    1
attention                              1
institution                            2
appraisals                             1
is                                     1
it                                     1
audit                                  1
as                                     1
extended                               2
the                                   11
in                                     2
manual                                 1
an                                     1
service                                1
increasingly                           1
also                                   1
estate                                 1

Totals:                    112       195
