Token                          Frequency
-----------------------------  ---------
summary                                1
transactions                           1
but                                    1
have                                   1
1.902                                  1
fraud                                  2
been                                   1
of                                     2
time                                   1
over                                   1
following                              1
are                                    3
more                                   1
2011                                   1
embezzlement                           2
rather                                 1
utilized                               1
various                                1
types                                  1
institution                            1
employed                               1
financial                              2
schemes                                3
a                                      1
exhaustive                             1
list                                   1
the                                    2
manual                                 1
not                                    1
that                                   1
there                                  1
an                                     1
examiners                              1
examples                               1
commonly                               1

Totals:                     35        44
