Token                          Frequency
-----------------------------  ---------
involvement                            1
greater                                2
no                                     1
threat                                 2
remedial                               1
score                                  3
court                                  3
impose                                 2
continued                              1
existence                              1
permitted                              1
of                                     7
although                               1
are                                    5
burden                                 1
reduced                                1
describe                               1
downward                               3
prevention                             1
on                                     1
only                                   1
2011                                   1
place                                  1
substantial                            2
these                                  1
ordinary                               1
or                                     8
death                                  1
national                               1
inappropriate                          1
prosecution                            1
not                                    1
aggravating                            1
authorities                            1
crime                                  1
corruption                             1
warranted                              1
beneficiaries                          1
low                                    1
some                                   1
outside                                2
might                                  1
range                                  4
assistance                             1
courts                                 1
justify                                3
guideline                              1
costs                                  1
effective                              2
authority                              1
holders                                1
guidelines                             5
could                                  2
bodily                                 1
foreseeable                            1
greatly                                1
direct                                 1
may                                    1
•                                     12
cases                                  2
prescribed                             1
a                                     13
exceed                                 1
implemented                            1
deterrence                             1
gain                                   2
exceptionally                          1
fall                                   1
departures                             5
base                                   1
imposes                                1
injury                                 1
within                                 1
public                                 1
part                                   1
to                                     7
ten                                    1
but                                    1
individual                             1
entity                                 1
integrity                              1
by                                     4
compliance                             2
fraud                                  2
has                                    2
would                                  2
when                                   1
official                               1
investigation                          1
reduction                              1
had                                    1
be                                     1
presented                              2
agreed                                 1
victims                                2
such                                   1
culpability                            3
fines                                  1
means                                  1
exhaustive                             1
constituted                            1
and                                    2
that                                   7
involved                               2
environment                            1
market                                 1
factors                                3
program                                3
maximum                                1
than                                   4
examiners                              1
known                                  2
case                                   1
make                                   1
this                                   2
other                                  2
can                                    1
sentences                              1
from                                   3
security                               1
was                                    5
risk                                   2
because                                4
another                                1
share                                  1
following                              2
organization                          10
order                                  2
if                                     1
pay                                    1
administrative                         1
offset                                 1
offense                                8
fine                                   6
members                                1
all                                    1
lists                                  1
with                                   1
is                                     4
4.522                                  1
it                                     1
circumstances                          1
as                                     4
departure                              5
upward                                 4
list                                   2
the                                   41
in                                     6
manual                                 1
organizational                         1
anyone                                 1
mitigating                             1
there                                  3
an                                     6
determined                             1
increase                               1
provided                               1
special                                1
certain                                1

Totals:                    159       361
