Token                          Frequency
-----------------------------  ---------
need                                   3
to                                     5
explanations                           1
person                                 1
individual                             2
for                                    4
motivation                             1
aware                                  1
its                                    1
every                                  1
where                                  1
people                                 1
sources                                1
has                                    1
dissonance                             1
related                                1
of                                     6
values                                 1
disturbing                             1
created                                1
facts                                  1
interest                               1
when                                   1
reduction                              1
directly                               1
trait                                  1
respondent                             1
topic                                  1
convinced                              1
psychological                          1
he                                     1
and                                    3
system                                 1
cognitive                              1
strong                                 1
assumptions                            2
this                                   1
concept                                1
common                                 1
set                                    1
becomes                                1
interpretations                        1
through                                1
rewarding                              1
incongruence                           1
another                                1
order                                  1
if                                     1
talk                                   1
with                                   1
is                                     7
it                                     1
lending                                1
cases                                  1
society                                2
a                                      3
painful                                1
meaning                                4
the                                    8
deals                                  1
in                                     1
general                                1
interviewer                            1
interview                              1
myths                                  1
there                                  1
an                                     1
tension                                2

Totals:                     68       106
