Token                          Frequency
-----------------------------  ---------
to                                     2
different                              1
using                                  1
revenge                                1
put                                    1
scavenger                              1
outfit                                 1
consumer                               2
business                               1
contacts                               1
of                                     1
initially                              1
help                                   1
his                                    1
scheme                                 1
would                                  1
asks                                   1
if                                     1
name                                   1
money                                  1
investigation                          1
required                               1
unethical                              1
is                                     1
involves                               1
get                                    1
up-front                               1
naturally                              1
or                                     1
a                                      1
back                                   1
again                                  1
the                                    6
he                                     1
like                                   1
conned                                 1
and                                    2
fee                                    1
that                                   1
an                                     1
company                                3
finance                                1
this                                   1
out                                    1

Totals:                     44        54
