Token                          Frequency
-----------------------------  ---------
for                                    4
by                                     2
six                                    1
sender                                 1
of                                     1
paid                                   1
more                                   1
union                                  4
money                                  2
$1,000                                 2
bank                                   1
less                                   1
non-bank                               1
these                                  1
transfer                               1
is                                     1
it                                     1
purchaser                              1
or                                     2
a                                      1
provider                               1
the                                    1
retains                                1
telegram                               1
drafts                                 1
and                                    3
two                                    1
than                                   1
contain                                1
original                               1
western                                4
orders                                 3
years                                  2
records                                2
stores                                 1

Totals:                     35        54
