Token                          Frequency
-----------------------------  ---------
to                                     3
but                                    1
hearings                               1
employment                             1
raided                                 1
knowingly                              1
workers                                1
fraud                                  1
people                                 1
after                                  1
of                                     1
were                                   1
more                                   1
social                                 2
false                                  2
concerning                             1
agreed                                 1
300                                    1
$103,000                               1
guilty                                 1
number                                 1
admitted                               1
filing                                 1
arresting                              1
without                                1
and                                    1
that                                   1
misuse                                 1
fined                                  1
company                                3
than                                   1
example                                1
nebraska                               1
plant                                  1
agents                                 1
most                                   1
security                               2
pled                                   1
was                                    1
hired                                  1
federal                                1
statements                             1
meat                                   1
packing                                1
deportation                            1
those                                  1
it                                     1
illegal                                1
documents                              1
a                                      1
settlement                             1
the                                    4
came                                   1
aliens                                 2
in                                     1
arrested                               1
never                                  1
harboring                              2
claimed                                1
benefits                               1
employees                              1

Totals:                     61        73
