Token                          Frequency
-----------------------------  ---------
limited                                1
via                                    1
for                                    2
house                                  1
expeditious                            1
center                                 1
of                                     7
interagency                            2
are                                    1
admission                              1
presidential                           1
criminal                               1
consulates                             1
initiated                              1
on                                     3
receives                               1
focus                                  1
vehicles                               2
border                                 6
bureau                                 2
these                                  1
information                            3
national                               2
or                                     2
regarding                              1
vessels                                2
system                                 2
crime                                  1
alcohol                                1
1989                                   1
records                                1
some                                   1
travelers                              2
coordination                           1
firearms                               2
states                                 2
use                                    2
wanted                                 1
computer-based                         1
20                                     1
aviation                               1
telecommunications                     1
explosives                             1
allowing                               1
guard                                  1
license                                1
pre-inspection                         1
customs                                2
internal                               1
stolen                                 1
files                                  1
facilitate                             1
united                                 1
applying                               1
previous                               1
a                                      1
access                                 2
bureaus                                1
ports                                  2
tobacco                                1
histories                              1
to                                     7
resources                              1
users                                  1
provide                                1
u.s                                    3
by                                     2
inspection                             3
potentially                            1
personnel                              1
priority                               1
interpol                               1
ncic                                   1
investigation                          1
systems                                1
protection                             2
shared                                 1
control                                1
white                                  1
agencies                               3
and                                   12
aircraft                               1
embassies                              1
policy                                 1
administration                         2
guidance                               1
enforcement                            7
other                                  1
can                                    1
department                             1
state                                  1
non-compliant                          1
from                                   2
improve                                1
businesses                             1
coast                                  1
considered                             1
was                                    1
while                                  1
federal                                4
regulatory                             1
ibis                                   7
offices                                1
inspections                            1
suspect                                1
all                                    1
facilities                             1
individuals                            2
drug                                   1
revenue                                1
law                                    3
is                                     2
with                                   4
it                                     1
community                              1
at                                     3
provides                               2
the                                   12
strives                                1
interface                              1
clearance                              1
persons                                1
in                                     1
consular                               1
entry                                  2
service                                2
secret                                 1
their                                  1
also                                   3
50                                     1

Totals:                    130       227
