Token                          Frequency
-----------------------------  ---------
total                                  1
disbursing                             2
particular                             1
incurred                               3
advances                               3
chance                                 1
party                                  1
until                                  4
becoming                               2
missing                                1
time                                   4
materials                              1
event                                  1
accompanied                            1
contribution                           1
2011                                   4
over-disbursed                         1
something                              1
these                                  2
duplicate                              1
once                                   1
troubled                               1
)                                      1
conditions                             3
borrowers                              1
projects                               2
project                                7
requested                              4
contingency                            4
each                                   3
underbudget                            2
relies                                 1
typically                              1
knowledge                              1
foreclosures                           1
before                                 2
made                                   1
seeking                                1
aia                                    1
do                                     1
ensure                                 3
leased                                 1
a                                     29
leases                                 1
new                                    1
altered                                1
red                                    1
what                                   1
developer                             14
transactions                           4
considerable                           1
least                                  2
change                                 5
by                                     8
capital                                2
completion                             1
has                                   13
expenses                               3
balance                                3
estimated                              1
any                                    6
bank                                   1
seldom                                 1
paying                                 1
invoices                               1
be                                     8
documented                             2
financial                              8
involves                               1
monitor                                1
all-inclusive                          1
tenants                                1
releases                               2
constructi                             1
agent                                  1
interim                                1
mislead                                1
and                                   28
inspected                              2
lease                                  3
revised                                1
against                                1
examiners                              4
orders                                 4
make                                   1
update                                 1
raw                                    1
purchase                               1
released                               1
following                              2
area                                   3
uncommon                               1
generally                              4
pay                                    2
types                                  1
all                                    5
misrepresent                           1
estimates                              2
unrelated                              1
at                                     3
as                                    14
landscaping                            1
reimbursement                          2
vulnerabilities                        1
therefore                              1
entire                                 1
an                                     3
there                                  9
approach                               1
why                                    2
they                                   4
subcontractor                          5
reason                                 2
no                                     2
concern                                1
determine                              9
ultimate                               1
sufficient                             1
of                                    20
abuse                                  1
overhead                              10
report                                 1
on                                    12
final                                  1
transfer                               1
support                                1
or                                    12
numerous                               1
submitted                              4
questions                              1
steps                                  2
retainage                              8
include                                1
rob                                    1
category                               1
funds                                  6
operating                              1
them                                   1
then                                   5
performed                              2
will                                   5
month                                  2
pays                                   1
lender                                 7
already-built                          1
upon                                   2
different                              1
development                            1
most                                   1
proof                                  1
savings                                1
space                                  2
embezzled                              1
short                                  1
disbursement                           1
supported                              1
rather                                 1
dollar                                 1
construction                          22
built                                  1
portion                                1
completed                              4
schemes                                2
negotiating                            1
requesting                             1
exceed                                 1
true                                   1
lenders                                1
over-                                  1
promulgated                            1
per                                    1
item                                   4
improvement                            1
ripe                                   1
account                                4
method                                 1
square                                 1
accuracy                               1
filed                                  1
apply                                  1
second                                 2
equity                                 1
remains                                3
being                                  1
fraud                                 12
related                                1
exceeds                                1
more                                   2
when                                   3
request                                8
required                               1
defray                                 1
appropriate                            4
such                                   6
contract                               2
wiring                                 1
amounts                                4
flag                                   1
subcontractors                         2
permanent                              1
owner                                  1
called                                 1
overbudget                             2
this                                   5
nonconstruction                        1
from                                   7
applicable                             3
while                                  1
amiss                                  1
real                                   1
allows                                 1
if                                    22
treated                                1
underwriting                           1
major                                  1
is                                    35
application                            1
it                                     3
added                                  1
standard                               1
agreement                              1
provision                              1
in                                    14
reconciliation                         1
adequately                             1
two                                    3
opportunity                            1
plan                                   1
undisclosed                            1
also                                   2
changes                                2
estate                                 1
greater                                1
exterior                               1
slab                                   1
received                               1
its                                    1
checks                                 1
financing                              3
approved                               7
hide                                   1
nature                                 1
tenant                                 6
scheme                                 1
interest                               1
place                                  1
option                                 1
shortfall                              1
prove                                  1
reallocate                             1
under                                  1
short-term                             1
available                              4
loan                                  13
realizes                               1
substantiating                         1
1.908                                  1
latitude                               1
1.906                                  1
appraisal                              1
1.907                                  1
realized                               1
1.905                                  1
liens                                  1
fails                                  1
common                                 3
lien                                   6
reasons                                1
developer/borrower                     1
estimate                               2
differences                            1
personal                               1
american                               1
depending                              1
enforced                               1
direct                                 2
unfortunately                          2
•                                     23
payment                                6
previous                               2
documents                              1
historically                           1
material                               1
up                                     1
institute                              1
assignment                             1
documentation                          6
part                                   1
exceeding                              1
reflect                                1
keep                                   1
to                                    27
essence                                1
provide                                1
instructions                           1
terms                                  2
inspection                             1
demonstrating                          1
amount                                 5
commit                                 1
reports                                1
however                                2
contractor                             6
whose                                  1
so                                     3
places                                 1
period                                 2
intended                               1
preliminary                            1
cost                                   6
vary                                   1
properly                               2
finish                                 3
that                                  13
associated                             1
than                                   2
previously                             1
due                                    1
result                                 1
grading                                1
engineering                            1
complete                               8
allocation                             1
supply                                 1
institution                            5
separate                               1
consent                                1
lending                                4
percentage                             1
differentiation                        1
negotiate                              1
budgetary                              1
general                                4
clerical                               1
supporting                             1
delineated                             1
actual                                 2
certain                                1
out                                    3
shell                                  2
architects                             1
expired                                2
examine                                3
for                                   22
risks                                  1
conceal                                1
whether                                1
draw                                  12
are                                   17
accepted                               1
represented                            2
file                                   3
hold-back                              1
working                                1
form                                   2
prepare                                1
without                                2
inappropriate                          1
not                                   11
many                                   1
now                                    1
improvements                           3
some                                   3
reallocated                            1
might                                  4
budget                                13
homeowner                              1
remove                                 1
line                                   5
costs                                 12
disbursed                              2
dual                                   1
title                                  1
typical                                1
paid                                   2
removing                               1
presumably                             1
and/or                                 1
probably                               1
advancing                              1
reconcile                              2
signed                                 2
establish                              2
developers                             2
should                                 8
loans                                  4
budgeted                               1
represents                             1
balancing                              1
proceeds                               1
allowed                                1
canceled                               1
but                                    1
foot                                   1
allocated                              2
impact                                 2
been                                  17
requests                               7
contract/purchaser                     1
totally                                1
proper                                 1
budgets                                2
work                                   4
except                                 1
wire                                   1
property                               1
comes                                  1
withheld                               1
contain                                2
fighting                               1
ever                                   1
other                                  2
inspector                              1
have                                  11
specific                               1
one                                    2
purpose                                2
merely                                 1
architect/engineer                     2
because                                2
another                                1
order                                  1
collateral                             2
glass                                  1
making                                 2
allocations                            2
profit                                 4
with                                   8
definition                             1
greatest                               1
the                                  115
addition                               1
soft                                   1
manual                                 4
under-                                 1
address                                1
their                                  1
first                                  3
occur                                  1

Totals:                    439      1346
