Token                          Frequency
-----------------------------  ---------
summary                                1
they                                   4
said                                   1
employment                             1
hardship                               2
suffering                              6
for                                    2
particular                             1
people                                 1
of                                    10
authors                                3
over                                   1
time                                   1
are                                    4
compared                               1
weisburd                               3
overstate                              1
prevention                             1
2011                                   1
only                                   1
role                                   1
discrepancy                            1
contradictory                          1
alone                                  1
white-collar                           2
anti-trust                             2
these                                  2
reported                               2
services                               1
embezzlers                             2
how                                    1
extra                                  1
or                                     2
problems—the                           1
companies                              2
respectively                           1
24                                     1
suggest                                1
always                                 1
health                                 1
prosecution                            2
not                                    1
gaps                                   1
system                                 1
crime                                  1
say                                    1
overwhelming                           1
own                                    1
reporting                              1
privileged                             1
psis                                   1
some                                   2
different                              2
might                                  1
4.413                                  1
17                                     2
15                                     1
16                                     2
looking                                1
20                                     1
personal                               2
stigmatized                            1
could                                  1
rhetoric                               1
aren’t                                 1
do                                     1
similar                                1
steal                                  3
may                                    1
b                                      1
cases                                  1
a                                      2
harshly                                1
factor                                 1
seen                                   1
deterrence                             1
ambiguous                              1
violators                              1
judged                                 1
p                                      3
exceptionally                          1
marital                                1
116                                    1
to                                     3
but                                    2
percent                                6
both                                   1
provide                                1
separations                            1
by                                     1
study                                  1
actually                               2
fraud                                  3
has                                    1
caused                                 1
who                                    2
were                                   1
results                                1
validity                               1
any                                    1
crimes                                 3
divorce                                2
bank                                   1
ecause                                 1
material—such                          1
seldom                                 1
overall                                1
credit                                 1
87                                     2
had                                    2
sure                                   1
be                                     2
125                                    1
reports                                1
objective                              1
124                                    1
offenders                              4
se                                     1
cour                                   1
and                                    8
topped                                 1
that                                   3
self-serving                           1
involved                               1
played                                 1
often                                  2
employers                              1
against                                1
harassed                               1
examiners                              1
images                                 1
70                                     2
securities                             3
case                                   1
example                                1
large                                  1
legal                                  2
perpetrators                           1
criminals                              1
loss                                   1
have                                   1
highest                                1
about                                  2
strictness                             1
from                                   2
believe                                1
complaints                             1
while                                  1
was                                    1
because                                1
real                                   1
possible                               1
rate                                   2
especially                             1
during                                 1
statements                             1
65                                     1
experience                             1
types                                  1
defendant                              1
between                                1
defendants                             2
is                                     1
those                                  1
with                                   4
it                                     1
standard                               1
at                                     1
viewed                                 1
as                                     6
list                                   1
the                                   20
families                               1
in                                     7
neither                                1
manual                                 1
great                                  1
examining                              1
which                                  1
mental                                 1
an                                     1
there                                  1
their                                  8
lie                                    1
clients                                1
found                                  2

Totals:                    186       310
