Token                          Frequency
-----------------------------  ---------
to                                     3
need                                   3
they                                   1
person                                 1
but                                    1
for                                    3
by                                     3
sympathetic                            1
fraud                                  1
same                                   2
egocentric                             1
who                                    1
related                                1
of                                     1
time                                   1
although                               1
unwilling                              1
are                                    3
2011                                   1
investigation                          1
something                              1
considers                              1
these                                  1
respondent                             1
tensions                               2
consequences                           1
others                                 1
or                                     1
he                                     1
always                                 1
and                                    2
not                                    3
that                                   1
unpleasant                             1
better                                 1
often                                  2
will                                   1
examiners                              1
release                                1
thing                                  1
we                                     3
does                                   1
catharsis                              4
have                                   1
about                                  2
theory                                 1
upsets                                 1
perceive                               1
understanding                          1
necessity                              1
from                                   1
share                                  1
inconsequential                        1
obtains                                1
do                                     1
listen                                 1
find                                   1
all                                    1
talk                                   1
feel                                   1
application                            1
is                                     1
with                                   1
3.212                                  1
ourselves                              1
important                              1
a                                      2
us                                     1
the                                    9
frequent                               1
in                                     2
manual                                 1
process                                1
familiar                               1
talking                                2
which                                  1
interviewer                            1
source                                 1
interview                              1
what                                   1
emotional                              1

Totals:                     81       114
