Token                          Frequency
-----------------------------  ---------
756-4571                               1
marine                                 1
64197-0001                             1
www.dfas.mil/about/contacts/marinecorps.html         1
defense                                1
mo                                     1
693-8507                               1
or                                     1
800                                    1
accounting                             1
and                                    1
city                                   2
center                                 1
614                                    1
service                                1
finance                                1
corps                                  1
kansas                                 2

Totals:                     18        20
