Token                          Frequency
-----------------------------  ---------
to                                     2
person                                 1
strangers                              1
ego                                    1
for                                    1
excuse                                 1
threat                                 1
busy                                   3
by                                     1
used                                   1
contacts                               1
of                                     2
help                                   1
lethargy                               1
when                                   1
resistance                             1
be                                     5
these                                  1
respondent                             2
situations                             1
or                                     1
stressing                              1
possibility                            1
without                                1
not                                    1
project                                1
that                                   2
will                                   3
dislike                                1
might                                  1
can                                    1
moment                                 1
difficult                              1
i’m                                    2
short                                  1
cooperate                              1
real                                   1
too                                    3
is                                     4
•                                      5
previous                               1
diffused                               1
needs                                  1
important                              1
a                                      3
at                                     1
as                                     1
already                                1
the                                   12
appointment                            1
talking                                1
which                                  1
interviewer                            4
source                                 1
interview                              2
there                                  2
an                                     1
also                                   1

Totals:                     58        98
